construction_kind,execution_relative_dir,source_details_path,family_index,curve_index,family_label,curve_label,stage,m,rs,abs_roots,forced_xs,q_params_family,q_family,H_family,Pq_family,top_k_min_affine,top_k_max_affine,top_k_sum_affine,best_affine_point_count,best_projective_lower_bound,A,B,Q_curve,L_tail,L_curve,pari_height,extra_x_count,extra_point_count,affine_point_count,projective_lower_bound,F_original,height_F_original,degree,leading_coefficient_original,is_squarefree_original,is_even_original,D_lcm_denominators,F_integral,height_F_integral,leading_coefficient_integral,is_squarefree_integral_over_Q
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,16,1,FAMILIA #16,CURBA #1,STAGE_2_REFINEMENT,4,"(-3, -1/2, -1/3, 1/2)",,,"{'u': -1/2, 'v': -1/2, 'w': 1}",-1/2*x^2 - 1/2*x + 1,x^4 + 10/3*x^3 + 3/4*x^2 - 5/6*x - 1/4,-1/3*x^3 - 15/16*x^2 - 19/24*x + 17/16,58,84,350,84,86,,,,"(4, -8)",x^2 + 4*x - 8,200000,38,76,84,86,x^6 + 22/3*x^5 + 73/12*x^4 - 149/6*x^3 - 505/48*x^2 + 39/8*x + 49/16,505,6,1,True,False,48,2304*x^6 + 16896*x^5 + 14016*x^4 - 57216*x^3 - 24240*x^2 + 11232*x + 7056,57216,2304,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,16,2,FAMILIA #16,CURBA #2,STAGE_2_REFINEMENT,4,"(-3, -1/2, -1/3, 1/2)",,,"{'u': -1/2, 'v': -1/2, 'w': 1}",-1/2*x^2 - 1/2*x + 1,x^4 + 10/3*x^3 + 3/4*x^2 - 5/6*x - 1/4,-1/3*x^3 - 15/16*x^2 - 19/24*x + 17/16,58,84,350,84,86,,,,"(4, -2)",x^2 + 4*x - 2,200000,35,70,78,80,x^6 + 22/3*x^5 + 145/12*x^4 - 29/6*x^3 - 289/48*x^2 - 1/8*x + 25/16,289,6,1,True,False,48,2304*x^6 + 16896*x^5 + 27840*x^4 - 11136*x^3 - 13872*x^2 - 288*x + 3600,27840,2304,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,16,3,FAMILIA #16,CURBA #3,STAGE_2_REFINEMENT,4,"(-3, -1/2, -1/3, 1/2)",,,"{'u': -1/2, 'v': -1/2, 'w': 1}",-1/2*x^2 - 1/2*x + 1,x^4 + 10/3*x^3 + 3/4*x^2 - 5/6*x - 1/4,-1/3*x^3 - 15/16*x^2 - 19/24*x + 17/16,58,84,350,84,86,,,,"(4, 4)",x^2 + 4*x + 4,200000,32,64,72,74,x^6 + 22/3*x^5 + 217/12*x^4 + 91/6*x^3 - 73/48*x^2 - 41/8*x + 1/16,217,6,1,True,False,48,2304*x^6 + 16896*x^5 + 41664*x^4 + 34944*x^3 - 3504*x^2 - 11808*x + 144,41664,2304,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,16,4,FAMILIA #16,CURBA #4,STAGE_2_REFINEMENT,4,"(-3, -1/2, -1/3, 1/2)",,,"{'u': -1/2, 'v': -1/2, 'w': 1}",-1/2*x^2 - 1/2*x + 1,x^4 + 10/3*x^3 + 3/4*x^2 - 5/6*x - 1/4,-1/3*x^3 - 15/16*x^2 - 19/24*x + 17/16,58,84,350,84,86,,,,"(4, 2)",x^2 + 4*x + 2,200000,25,50,58,60,x^6 + 22/3*x^5 + 193/12*x^4 + 17/2*x^3 - 145/48*x^2 - 83/24*x + 9/16,193,6,1,True,False,48,2304*x^6 + 16896*x^5 + 37056*x^4 + 19584*x^3 - 6960*x^2 - 7968*x + 1296,37056,2304,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,16,5,FAMILIA #16,CURBA #5,STAGE_2_REFINEMENT,4,"(-3, -1/2, -1/3, 1/2)",,,"{'u': -1/2, 'v': -1/2, 'w': 1}",-1/2*x^2 - 1/2*x + 1,x^4 + 10/3*x^3 + 3/4*x^2 - 5/6*x - 1/4,-1/3*x^3 - 15/16*x^2 - 19/24*x + 17/16,58,84,350,84,86,,,,"(7/2, -2)",x^2 + 7/2*x - 2,200000,25,50,58,60,x^6 + 41/6*x^5 + 125/12*x^4 - 125/24*x^3 - 269/48*x^2 + 25/16,269,6,1,True,False,48,2304*x^6 + 15744*x^5 + 24000*x^4 - 12000*x^3 - 12912*x^2 + 3600,24000,2304,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,17,1,FAMILIA #17,CURBA #1,STAGE_2_REFINEMENT,4,"(-1/2, 1/2, 2/3, 1)",,,"{'u': -2, 'v': 1, 'w': 1/2}",-2*x^2 + x + 1/2,x^4 - 5/3*x^3 + 5/12*x^2 + 5/12*x - 1/6,8/3*x^3 - 8/3*x^2 - 2/3*x + 11/12,64,80,358,80,82,,,,"(-6, -1/2)",x^2 - 6*x - 1/2,200000,36,72,80,82,x^6 - 23/3*x^5 + 119/12*x^4 + 17/12*x^3 - 133/24*x^2 + 1/8*x + 1,133,6,1,True,False,24,576*x^6 - 4416*x^5 + 5712*x^4 + 816*x^3 - 3192*x^2 + 72*x + 576,5712,576,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,17,2,FAMILIA #17,CURBA #2,STAGE_2_REFINEMENT,4,"(-1/2, 1/2, 2/3, 1)",,,"{'u': -2, 'v': 1, 'w': 1/2}",-2*x^2 + x + 1/2,x^4 - 5/3*x^3 + 5/12*x^2 + 5/12*x - 1/6,8/3*x^3 - 8/3*x^2 - 2/3*x + 11/12,64,80,358,80,82,,,,"(4, -8)",x^2 + 4*x - 8,200000,36,72,80,82,x^6 + 7/3*x^5 - 57/4*x^4 + 217/12*x^3 - 9/2*x^2 - 14/3*x + 9/4,217,6,1,True,False,12,144*x^6 + 336*x^5 - 2052*x^4 + 2604*x^3 - 648*x^2 - 672*x + 324,2604,144,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,17,3,FAMILIA #17,CURBA #3,STAGE_2_REFINEMENT,4,"(-1/2, 1/2, 2/3, 1)",,,"{'u': -2, 'v': 1, 'w': 1/2}",-2*x^2 + x + 1/2,x^4 - 5/3*x^3 + 5/12*x^2 + 5/12*x - 1/6,8/3*x^3 - 8/3*x^2 - 2/3*x + 11/12,64,80,358,80,82,,,,"(-3, -8)",x^2 - 3*x - 8,200000,30,60,68,70,x^6 - 14/3*x^5 - 31/12*x^4 + 91/6*x^3 - 89/12*x^2 - 7/2*x + 9/4,91,6,1,True,False,12,144*x^6 - 672*x^5 - 372*x^4 + 2184*x^3 - 1068*x^2 - 504*x + 324,2184,144,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,17,4,FAMILIA #17,CURBA #4,STAGE_2_REFINEMENT,4,"(-1/2, 1/2, 2/3, 1)",,,"{'u': -2, 'v': 1, 'w': 1/2}",-2*x^2 + x + 1/2,x^4 - 5/3*x^3 + 5/12*x^2 + 5/12*x - 1/6,8/3*x^3 - 8/3*x^2 - 2/3*x + 11/12,64,80,358,80,82,,,,"(10, -8)",x^2 + 10*x - 8,200000,29,58,66,68,x^6 + 25/3*x^5 - 97/4*x^4 + 247/12*x^3 - 2*x^2 - 17/3*x + 9/4,247,6,1,True,False,12,144*x^6 + 1200*x^5 - 3492*x^4 + 2964*x^3 - 288*x^2 - 816*x + 324,3492,144,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,17,5,FAMILIA #17,CURBA #5,STAGE_2_REFINEMENT,4,"(-1/2, 1/2, 2/3, 1)",,,"{'u': -2, 'v': 1, 'w': 1/2}",-2*x^2 + x + 1/2,x^4 - 5/3*x^3 + 5/12*x^2 + 5/12*x - 1/6,8/3*x^3 - 8/3*x^2 - 2/3*x + 11/12,64,80,358,80,82,,,,"(2/3, -1)",x^2 + 2/3*x - 1,200000,28,56,64,66,x^6 - x^5 - 61/36*x^4 + 181/36*x^3 - 107/36*x^2 - 43/36*x + 13/12,181,6,1,True,False,36,1296*x^6 - 1296*x^5 - 2196*x^4 + 6516*x^3 - 3852*x^2 - 1548*x + 1404,6516,1296,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,18,1,FAMILIA #18,CURBA #1,STAGE_2_REFINEMENT,4,"(-3, -1, -1/3, 2)",,,"{'u': -2, 'v': 1, 'w': -1}",-2*x^2 + x - 1,x^4 + 7/3*x^3 - 13/3*x^2 - 23/3*x - 2,-40/3*x^3 + 67/3*x^2 + 86/3*x + 9,64,84,356,84,86,,,,"(-7, -8)",x^2 - 7*x - 8,200000,38,76,84,86,x^6 - 14/3*x^5 - 86/3*x^4 - 28/3*x^3 + 326/3*x^2 + 104*x + 25,326,6,1,True,False,3,9*x^6 - 42*x^5 - 258*x^4 - 84*x^3 + 978*x^2 + 936*x + 225,978,9,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,18,2,FAMILIA #18,CURBA #2,STAGE_2_REFINEMENT,4,"(-3, -1, -1/3, 2)",,,"{'u': -2, 'v': 1, 'w': -1}",-2*x^2 + x - 1,x^4 + 7/3*x^3 - 13/3*x^2 - 23/3*x - 2,-40/3*x^3 + 67/3*x^2 + 86/3*x + 9,64,84,356,84,86,,,,"(-5/2, 5/2)",x^2 - 5/2*x + 5/2,200000,33,66,74,76,x^6 - 1/6*x^5 - 23/3*x^4 - 13/3*x^3 + 86/3*x^2 + 29/2*x + 4,86,6,1,True,False,6,36*x^6 - 6*x^5 - 276*x^4 - 156*x^3 + 1032*x^2 + 522*x + 144,1032,36,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,18,3,FAMILIA #18,CURBA #3,STAGE_2_REFINEMENT,4,"(-3, -1, -1/3, 2)",,,"{'u': -2, 'v': 1, 'w': -1}",-2*x^2 + x - 1,x^4 + 7/3*x^3 - 13/3*x^2 - 23/3*x - 2,-40/3*x^3 + 67/3*x^2 + 86/3*x + 9,64,84,356,84,86,,,,"(1, -1)",x^2 + x - 1,200000,30,60,68,70,x^6 + 10/3*x^5 - 3*x^4 - 83/3*x^3 + 17*x^2 + 103/3*x + 11,103,6,1,True,False,3,9*x^6 + 30*x^5 - 27*x^4 - 249*x^3 + 153*x^2 + 309*x + 99,309,9,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,18,4,FAMILIA #18,CURBA #4,STAGE_2_REFINEMENT,4,"(-3, -1, -1/3, 2)",,,"{'u': -2, 'v': 1, 'w': -1}",-2*x^2 + x - 1,x^4 + 7/3*x^3 - 13/3*x^2 - 23/3*x - 2,-40/3*x^3 + 67/3*x^2 + 86/3*x + 9,64,84,356,84,86,,,,"(-7, 7)",x^2 - 7*x + 7,200000,29,58,66,68,x^6 - 14/3*x^5 - 41/3*x^4 + 77/3*x^3 + 131/3*x^2 - 11*x - 5,131,6,1,True,False,3,9*x^6 - 42*x^5 - 123*x^4 + 231*x^3 + 393*x^2 - 99*x - 45,393,9,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,18,5,FAMILIA #18,CURBA #5,STAGE_2_REFINEMENT,4,"(-3, -1, -1/3, 2)",,,"{'u': -2, 'v': 1, 'w': -1}",-2*x^2 + x - 1,x^4 + 7/3*x^3 - 13/3*x^2 - 23/3*x - 2,-40/3*x^3 + 67/3*x^2 + 86/3*x + 9,64,84,356,84,86,,,,"(1/2, 5/2)",x^2 + 1/2*x + 5/2,200000,28,56,64,66,x^6 + 17/6*x^5 - 2/3*x^4 - 52/3*x^3 + 17/3*x^2 + 17/2*x + 4,52,6,1,True,False,6,36*x^6 + 102*x^5 - 24*x^4 - 624*x^3 + 204*x^2 + 306*x + 144,624,36,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,19,1,FAMILIA #19,CURBA #1,STAGE_2_REFINEMENT,4,"(-1, 2/3, 1, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^4 - 11/3*x^3 + x^2 + 11/3*x - 2,20/3*x^3 + 4*x^2 - 56/3*x + 9,64,80,346,80,82,,,,"(4, 5/2)",x^2 + 4*x + 5/2,200000,36,72,80,82,x^6 + 1/3*x^5 - 67/6*x^4 + 31/6*x^3 + 115/6*x^2 - 35/2*x + 4,115,6,1,True,False,6,36*x^6 + 12*x^5 - 402*x^4 + 186*x^3 + 690*x^2 - 630*x + 144,690,36,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,19,2,FAMILIA #19,CURBA #2,STAGE_2_REFINEMENT,4,"(-1, 2/3, 1, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^4 - 11/3*x^3 + x^2 + 11/3*x - 2,20/3*x^3 + 4*x^2 - 56/3*x + 9,64,80,346,80,82,,,,"(0, 0)",x^2,200000,32,64,72,74,x^6 - 11/3*x^5 + x^4 + 31/3*x^3 + 2*x^2 - 56/3*x + 9,56,6,1,True,False,3,9*x^6 - 33*x^5 + 9*x^4 + 93*x^3 + 18*x^2 - 168*x + 81,168,9,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,19,3,FAMILIA #19,CURBA #3,STAGE_2_REFINEMENT,4,"(-1, 2/3, 1, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^4 - 11/3*x^3 + x^2 + 11/3*x - 2,20/3*x^3 + 4*x^2 - 56/3*x + 9,64,80,346,80,82,,,,"(-1, 1)",x^2 - x + 1,200000,29,58,66,68,x^6 - 14/3*x^5 + 17/3*x^4 + 17/3*x^3 - 2/3*x^2 - 13*x + 7,17,6,1,True,False,3,9*x^6 - 42*x^5 + 51*x^4 + 51*x^3 - 6*x^2 - 117*x + 63,117,9,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,19,4,FAMILIA #19,CURBA #4,STAGE_2_REFINEMENT,4,"(-1, 2/3, 1, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^4 - 11/3*x^3 + x^2 + 11/3*x - 2,20/3*x^3 + 4*x^2 - 56/3*x + 9,64,80,346,80,82,,,,"(-3, -8)",x^2 - 3*x - 8,200000,28,56,64,66,x^6 - 20/3*x^5 + 4*x^4 + 110/3*x^3 - 17*x^2 - 42*x + 25,110,6,1,True,False,3,9*x^6 - 60*x^5 + 36*x^4 + 330*x^3 - 153*x^2 - 378*x + 225,378,9,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,19,5,FAMILIA #19,CURBA #5,STAGE_2_REFINEMENT,4,"(-1, 2/3, 1, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^4 - 11/3*x^3 + x^2 + 11/3*x - 2,20/3*x^3 + 4*x^2 - 56/3*x + 9,64,80,346,80,82,,,,"(-9/2, -6)",x^2 - 9/2*x - 6,200000,28,56,64,66,x^6 - 49/6*x^5 + 23/2*x^4 + 167/6*x^3 - 41/2*x^2 - 95/3*x + 21,167,6,1,True,False,6,36*x^6 - 294*x^5 + 414*x^4 + 1002*x^3 - 738*x^2 - 1140*x + 756,1140,36,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,20,1,FAMILIA #20,CURBA #1,STAGE_2_REFINEMENT,4,"(-3/2, -2/3, 1/2, 1)",,,"{'u': -2, 'v': 1/2, 'w': 2}",-2*x^2 + 1/2*x + 2,x^4 + 2/3*x^3 - 7/4*x^2 - 5/12*x + 1/2,-14/3*x^3 - 3/4*x^2 + 11/3*x + 2,60,74,335,74,76,,,,"(5, 4)",x^2 + 5*x + 4,200000,33,66,74,76,x^6 + 17/3*x^5 + 67/12*x^4 - 67/6*x^3 - 28/3*x^2 + 9/2*x + 4,67,6,1,True,False,12,144*x^6 + 816*x^5 + 804*x^4 - 1608*x^3 - 1344*x^2 + 648*x + 576,1608,144,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,20,2,FAMILIA #20,CURBA #2,STAGE_2_REFINEMENT,4,"(-3/2, -2/3, 1/2, 1)",,,"{'u': -2, 'v': 1/2, 'w': 2}",-2*x^2 + 1/2*x + 2,x^4 + 2/3*x^3 - 7/4*x^2 - 5/12*x + 1/2,-14/3*x^3 - 3/4*x^2 + 11/3*x + 2,60,74,335,74,76,,,,"(5, 1)",x^2 + 5*x + 1,200000,32,64,72,74,x^6 + 17/3*x^5 + 31/12*x^4 - 79/6*x^3 - 49/12*x^2 + 23/4*x + 5/2,79,6,1,True,False,12,144*x^6 + 816*x^5 + 372*x^4 - 1896*x^3 - 588*x^2 + 828*x + 360,1896,144,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,20,3,FAMILIA #20,CURBA #3,STAGE_2_REFINEMENT,4,"(-3/2, -2/3, 1/2, 1)",,,"{'u': -2, 'v': 1/2, 'w': 2}",-2*x^2 + 1/2*x + 2,x^4 + 2/3*x^3 - 7/4*x^2 - 5/12*x + 1/2,-14/3*x^3 - 3/4*x^2 + 11/3*x + 2,60,74,335,74,76,,,,"(1/2, 4)",x^2 + 1/2*x + 4,200000,30,59,67,69,x^6 + 7/6*x^5 + 31/12*x^4 - 79/24*x^3 - 179/24*x^2 + 9/4*x + 4,179,6,1,True,False,24,576*x^6 + 672*x^5 + 1488*x^4 - 1896*x^3 - 4296*x^2 + 1296*x + 2304,4296,576,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,20,4,FAMILIA #20,CURBA #4,STAGE_2_REFINEMENT,4,"(-3/2, -2/3, 1/2, 1)",,,"{'u': -2, 'v': 1/2, 'w': 2}",-2*x^2 + 1/2*x + 2,x^4 + 2/3*x^3 - 7/4*x^2 - 5/12*x + 1/2,-14/3*x^3 - 3/4*x^2 + 11/3*x + 2,60,74,335,74,76,,,,"(-1, 1/2)",x^2 - x + 1/2,200000,27,54,62,64,x^6 - 1/3*x^5 - 23/12*x^4 - 3*x^3 - 17/24*x^2 + 71/24*x + 9/4,71,6,1,True,False,24,576*x^6 - 192*x^5 - 1104*x^4 - 1728*x^3 - 408*x^2 + 1704*x + 1296,1728,576,True
general,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12/stage2_refined_details.txt,20,5,FAMILIA #20,CURBA #5,STAGE_2_REFINEMENT,4,"(-3/2, -2/3, 1/2, 1)",,,"{'u': -2, 'v': 1/2, 'w': 2}",-2*x^2 + 1/2*x + 2,x^4 + 2/3*x^3 - 7/4*x^2 - 5/12*x + 1/2,-14/3*x^3 - 3/4*x^2 + 11/3*x + 2,60,74,335,74,76,,,,"(1, -7/2)",x^2 + x - 7/2,200000,26,52,60,62,x^6 + 5/3*x^5 - 55/12*x^4 - 55/6*x^3 + 131/24*x^2 + 45/8*x + 1/4,131,6,1,True,False,24,576*x^6 + 960*x^5 - 2640*x^4 - 5280*x^3 + 3144*x^2 + 3240*x + 144,5280,576,True
