subfamily_rank,construction_kind,family_label,family_index,execution_relative_dir,m,rs,forced_xs,q_params,q_family,H_family,Pq_family,top_k_count,n_successful,n_determined,n_only_rankbounds,n_not_closed,n_timeout,n_memory,n_req_error,n_unresolved,n_failed,n_rank_ge_6,n_rank_ge_8,n_rank_ge_10,min_rank,max_rank,sum_rank,avg_rank,med_rank,determined_ranks,n_by_rankbounds,n_by_mordellweil,n_finite_index,n_proved,n_grh,avg_magma_time,max_magma_time,total_magma_time,top_k_min_affine,top_k_max_affine,top_k_sum_affine,top_k_avg_affine,top_k_min_proj,top_k_sum_proj,top_k_min_extra_x,top_k_sum_extra_x,best_affine,best_proj,best_height,avg_height,max_height
436,general,FAMILIA #97,97,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1/2, -2, -1/3, -3)",,"{'u': -2, 'v': -2, 'w': 1}",-2*x^2 - 2*x + 1,x^6 + 35/6*x^5 + 59/6*x^4 + 19/6*x^3 - 17/6*x^2 - x,4*x^4 + 8*x^3 - 4*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,8,8,8,8.0,8,[8],0,1,1,0,1,8.83,8.83,8.83,72,72,72,72.0,74,74,30,30,72,74,498.0,498.0,498.0
437,general,FAMILIA #82,82,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, -1/2, 1/3, 3/2)",,"{'u': -2, 'v': 0, 'w': 1}",-2*x^2 + 1,x^6 - 4/3*x^5 - 17/12*x^4 + 19/12*x^3 + 5/12*x^2 - 1/4*x,4*x^4 - 4*x^2 + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,8,8,8,8.0,8,[8],0,1,1,0,1,8.199,8.199,8.199,72,72,72,72.0,74,74,30,30,72,74,516.0,516.0,516.0
438,general,FAMILIA #83,83,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, 1/2, -1/3, -3/2)",,"{'u': -2, 'v': 0, 'w': 1}",-2*x^2 + 1,x^6 + 4/3*x^5 - 17/12*x^4 - 19/12*x^3 + 5/12*x^2 + 1/4*x,4*x^4 - 4*x^2 + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,8,8,8,8.0,8,[8],0,1,1,0,1,8.24,8.24,8.24,72,72,72,72.0,74,74,30,30,72,74,516.0,516.0,516.0
439,general,FAMILIA #90,90,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, -1/2, 1/2, -2/3, -3/2)",,"{'u': -1, 'v': 0, 'w': 0}",-x^2,x^6 + 13/6*x^5 - 1/4*x^4 - 65/24*x^3 - x^2 + 13/24*x + 1/4,x^4,1,1,1,0,0,0,0,0,0,0,1,1,0,8,8,8,8.0,8,[8],0,1,1,0,1,8.169,8.169,8.169,72,72,72,72.0,74,74,30,30,72,74,1560.0,1560.0,1560.0
440,general,FAMILIA #91,91,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, -1/2, 1/2, 2/3, 3/2)",,"{'u': -1, 'v': 0, 'w': 0}",-x^2,x^6 - 13/6*x^5 - 1/4*x^4 + 65/24*x^3 - x^2 - 13/24*x + 1/4,x^4,1,1,1,0,0,0,0,0,0,0,1,1,0,8,8,8,8.0,8,[8],0,1,1,0,1,8.16,8.16,8.16,72,72,72,72.0,74,74,30,30,72,74,1560.0,1560.0,1560.0
441,general,FAMILIA #98,98,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1/2, 1/2, -2, -1/3, -3/2)",,"{'u': -1, 'v': -2, 'w': -1}",-x^2 - 2*x - 1,x^6 + 23/6*x^5 + 47/12*x^4 + 1/24*x^3 - 25/24*x^2 - 1/4*x,x^4 + 4*x^3 + 6*x^2 + 4*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,8,8,8,8.0,8,[8],0,1,1,0,1,8.189,8.189,8.189,72,72,72,72.0,74,74,30,30,72,74,2856.0,2856.0,2856.0
442,general,FAMILIA #99,99,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1/2, 1/2, 2, 1/3, 3/2)",,"{'u': -1, 'v': 2, 'w': -1}",-x^2 + 2*x - 1,x^6 - 23/6*x^5 + 47/12*x^4 - 1/24*x^3 - 25/24*x^2 + 1/4*x,x^4 - 4*x^3 + 6*x^2 - 4*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,8,8,8,8.0,8,[8],0,1,1,0,1,8.199,8.199,8.199,72,72,72,72.0,74,74,30,30,72,74,2856.0,2856.0,2856.0
443,general,FAMILIA #95,95,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(1, -1/2, 1/2, -2, 1/3, 2/3)",,"{'u': -1, 'v': 3, 'w': 0}",-x^2 + 3*x,x^6 - 109/36*x^4 + 20/9*x^3 + 1/4*x^2 - 5/9*x + 1/9,x^4 - 6*x^3 + 9*x^2,1,1,1,0,0,0,0,0,0,0,1,1,0,8,8,8,8.0,8,[8],0,1,1,0,1,11.89,11.89,11.89,72,72,72,72.0,74,74,30,30,72,74,11988.0,11988.0,11988.0
444,general,FAMILIA #32,32,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, -2, 2, -1/3, 3)",,"{'u': -2, 'v': -3, 'w': -3}",-2*x^2 - 3*x - 3,x^6 - 8/3*x^5 - 6*x^4 + 40/3*x^3 + 9*x^2 - 32/3*x - 4,4*x^4 + 12*x^3 + 21*x^2 + 18*x + 9,1,1,1,0,0,0,0,0,0,0,1,0,0,7,7,7,7.0,7,[7],0,1,1,0,1,8.39,8.39,8.39,76,76,76,76.0,78,78,32,32,76,78,270.0,270.0,270.0
445,general,FAMILIA #33,33,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, -2, 2, 1/3, -3)",,"{'u': -2, 'v': 3, 'w': -3}",-2*x^2 + 3*x - 3,x^6 + 8/3*x^5 - 6*x^4 - 40/3*x^3 + 9*x^2 + 32/3*x - 4,4*x^4 - 12*x^3 + 21*x^2 - 18*x + 9,1,1,1,0,0,0,0,0,0,0,1,0,0,7,7,7,7.0,7,[7],0,1,1,0,1,8.349,8.349,8.349,76,76,76,76.0,78,78,32,32,76,78,270.0,270.0,270.0
446,general,FAMILIA #49,49,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, -2, 1/3, 3)",,"{'u': 0, 'v': -2, 'w': 1}",-2*x + 1,x^6 - 4/3*x^5 - 20/3*x^4 + 10/3*x^3 + 17/3*x^2 - 2*x,4*x^2 - 4*x + 1,1,1,1,0,0,0,0,0,0,0,1,0,0,7,7,7,7.0,7,[7],1,0,0,0,1,5.969,5.969,5.969,74,74,74,74.0,76,76,31,31,74,76,87.0,87.0,87.0
