subfamily_rank,construction_kind,family_label,family_index,execution_relative_dir,m,rs,forced_xs,q_params,q_family,H_family,Pq_family,top_k_count,n_successful,n_determined,n_only_rankbounds,n_not_closed,n_timeout,n_memory,n_req_error,n_unresolved,n_failed,n_rank_ge_6,n_rank_ge_8,n_rank_ge_10,min_rank,max_rank,sum_rank,avg_rank,med_rank,determined_ranks,n_by_rankbounds,n_by_mordellweil,n_finite_index,n_proved,n_grh,avg_magma_time,max_magma_time,total_magma_time,top_k_min_affine,top_k_max_affine,top_k_sum_affine,top_k_avg_affine,top_k_min_proj,top_k_sum_proj,top_k_min_extra_x,top_k_sum_extra_x,best_affine,best_proj,best_height,avg_height,max_height
549,general,FAMILIA #18,18,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, -1/2, -1/3, -2/3, -3/2)",,"{'u': -1, 'v': 1, 'w': -1}",-x^2 + x - 1,x^6 + 3*x^5 + 71/36*x^4 - 65/36*x^3 - 101/36*x^2 - 43/36*x - 1/6,x^4 - 2*x^3 + 3*x^2 - 2*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,11.839,11.839,11.839,78,78,78,78.0,80,80,33,33,78,80,4932.0,4932.0,4932.0
550,general,FAMILIA #19,19,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, 1/2, 1/3, 2/3, 3/2)",,"{'u': -1, 'v': -1, 'w': -1}",-x^2 - x - 1,x^6 - 3*x^5 + 71/36*x^4 + 65/36*x^3 - 101/36*x^2 + 43/36*x - 1/6,x^4 + 2*x^3 + 3*x^2 + 2*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,11.9,11.9,11.9,78,78,78,78.0,80,80,33,33,78,80,4932.0,4932.0,4932.0
551,general,FAMILIA #20,20,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1/2, -2, -1/3, 2/3)",,"{'u': -3, 'v': 3, 'w': 3}",-3*x^2 + 3*x + 3,x^6 + 13/6*x^5 - 5/9*x^4 - 31/18*x^3 + 2/9*x^2 + 2/9*x,9*x^4 - 18*x^3 - 9*x^2 + 18*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,11.539,11.539,11.539,78,78,78,78.0,80,80,33,33,78,80,6390.0,6390.0,6390.0
552,general,FAMILIA #21,21,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, -1/2, 2, 1/3, -2/3)",,"{'u': -3, 'v': -3, 'w': 3}",-3*x^2 - 3*x + 3,x^6 - 13/6*x^5 - 5/9*x^4 + 31/18*x^3 + 2/9*x^2 - 2/9*x,9*x^4 + 18*x^3 - 9*x^2 - 18*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,11.58,11.58,11.58,78,78,78,78.0,80,80,33,33,78,80,6390.0,6390.0,6390.0
553,general,FAMILIA #37,37,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, 1/2, 1/3, -3/2, 3/2)",,"{'u': -3, 'v': 0, 'w': 1}",-3*x^2 + 1,x^6 - 11/6*x^5 - 5/4*x^4 + 95/24*x^3 - 9/4*x^2 + 3/8*x,9*x^4 - 6*x^2 + 1,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,10.9,10.9,10.9,76,76,76,76.0,78,78,32,32,76,78,4752.0,4752.0,4752.0
554,general,FAMILIA #38,38,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, -1/2, -1/3, -3/2, 3/2)",,"{'u': -3, 'v': 0, 'w': 1}",-3*x^2 + 1,x^6 + 11/6*x^5 - 5/4*x^4 - 95/24*x^3 - 9/4*x^2 - 3/8*x,9*x^4 - 6*x^2 + 1,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,10.81,10.81,10.81,76,76,76,76.0,78,78,32,32,76,78,4752.0,4752.0,4752.0
555,general,FAMILIA #45,45,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, -2, -1/3, 1/3, 2/3)",,"{'u': -3, 'v': 2, 'w': 2}",-3*x^2 + 2*x + 2,x^6 + 7/3*x^5 - 1/9*x^4 - 43/27*x^3 + 4/27*x,9*x^4 - 12*x^3 - 8*x^2 + 8*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,12.689,12.689,12.689,76,76,76,76.0,78,78,32,32,76,78,9909.0,9909.0,9909.0
556,general,FAMILIA #46,46,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, 2, -1/3, 1/3, -2/3)",,"{'u': -3, 'v': -2, 'w': 2}",-3*x^2 - 2*x + 2,x^6 - 7/3*x^5 - 1/9*x^4 + 43/27*x^3 - 4/27*x,9*x^4 + 12*x^3 - 8*x^2 - 8*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,12.519,12.519,12.519,76,76,76,76.0,78,78,32,32,76,78,9909.0,9909.0,9909.0
557,general,FAMILIA #47,47,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, -1/2, 1/2, 2, -1/3, -3/2)",,"{'u': -3, 'v': 3, 'w': 3}",-3*x^2 + 3*x + 3,x^6 + 5/6*x^5 - 43/12*x^4 - 35/8*x^3 - 1/6*x^2 + 25/24*x + 1/4,9*x^4 - 18*x^3 - 9*x^2 + 18*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,11.279,11.279,11.279,76,76,76,76.0,78,78,32,32,76,78,12888.0,12888.0,12888.0
558,general,FAMILIA #48,48,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(1, -1/2, 1/2, -2, 1/3, 3/2)",,"{'u': -3, 'v': -3, 'w': 3}",-3*x^2 - 3*x + 3,x^6 - 5/6*x^5 - 43/12*x^4 + 35/8*x^3 - 1/6*x^2 - 25/24*x + 1/4,9*x^4 + 18*x^3 - 9*x^2 - 18*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,11.199,11.199,11.199,76,76,76,76.0,78,78,32,32,76,78,12888.0,12888.0,12888.0
559,general,FAMILIA #43,43,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, -1/2, -1/3, -2/3, 2/3)",,"{'u': 0, 'v': -2, 'w': -3}",-2*x - 3,x^6 + 11/6*x^5 + 5/9*x^4 - 35/54*x^3 - 4/9*x^2 - 2/27*x,4*x^2 + 12*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,13.449,13.449,13.449,76,76,76,76.0,78,78,32,32,76,78,34776.0,34776.0,34776.0
560,general,FAMILIA #44,44,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, 1/2, 1/3, -2/3, 2/3)",,"{'u': 0, 'v': -2, 'w': 3}",-2*x + 3,x^6 - 11/6*x^5 + 5/9*x^4 + 35/54*x^3 - 4/9*x^2 + 2/27*x,4*x^2 - 12*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,13.439,13.439,13.439,76,76,76,76.0,78,78,32,32,76,78,34776.0,34776.0,34776.0
561,general,FAMILIA #51,51,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, -1/2, 1/2, 2, -2/3)",,"{'u': -2, 'v': -1, 'w': 3}",-2*x^2 - x + 3,x^6 - 1/3*x^5 - 35/12*x^4 - 5/4*x^3 + 2/3*x^2 + 1/3*x,4*x^4 + 4*x^3 - 11*x^2 - 6*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,10.339,10.339,10.339,74,74,74,74.0,76,76,31,31,74,76,1488.0,1488.0,1488.0
562,general,FAMILIA #52,52,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, -1/2, 1/2, -2, 2/3)",,"{'u': -2, 'v': 1, 'w': 3}",-2*x^2 + x + 3,x^6 + 1/3*x^5 - 35/12*x^4 + 5/4*x^3 + 2/3*x^2 - 1/3*x,4*x^4 - 4*x^3 - 11*x^2 + 6*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,10.189,10.189,10.189,74,74,74,74.0,76,76,31,31,74,76,1488.0,1488.0,1488.0
563,general,FAMILIA #71,71,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, -1/2, -1/3, -3/2, -3)",,"{'u': -2, 'v': -3, 'w': 2}",-2*x^2 - 3*x + 2,x^6 + 19/3*x^5 + 55/4*x^4 + 155/12*x^3 + 21/4*x^2 + 3/4*x,4*x^4 + 12*x^3 + x^2 - 12*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,10.279,10.279,10.279,74,74,74,74.0,76,76,31,31,74,76,3588.0,3588.0,3588.0
564,general,FAMILIA #72,72,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, 1/2, 1/3, 3/2, 3)",,"{'u': -2, 'v': 3, 'w': 2}",-2*x^2 + 3*x + 2,x^6 - 19/3*x^5 + 55/4*x^4 - 155/12*x^3 + 21/4*x^2 - 3/4*x,4*x^4 - 12*x^3 + x^2 + 12*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,1,10,10,10,10.0,10,[10],0,1,1,0,1,10.359,10.359,10.359,74,74,74,74.0,76,76,31,31,74,76,3588.0,3588.0,3588.0
565,even_automorphism,FAMILIA #5,5,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A1over3to10sq_nA22_B1-15to15_nB67_workers12,,,"(-5, -4, 4, 5)","{'u': 0, 'w': -3}",-3,x^4 - 41*x^2 + 400,9,5,2,1,0,0,0,1,3,0,4,1,1,0,9,9,9,9.0,9,[9],1,0,0,0,2,20.82,35.45,41.64,68,76,358,71.6,70,368,30,159,76,78,809.0,122753.2,227529.0
566,general,FAMILIA #2,2,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, -2, -1/3, 2/3, -3/2)",,"{'u': -1, 'v': 1, 'w': 3}",-x^2 + x + 3,x^6 + 25/6*x^5 + 43/9*x^4 - 1/6*x^3 - 22/9*x^2 - 2/3*x,x^4 - 2*x^3 - 5*x^2 + 6*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,13.759,13.759,13.759,92,92,92,92.0,94,94,40,40,92,94,2916.0,2916.0,2916.0
567,general,FAMILIA #3,3,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, -1/2, 1/2, 3/2, 3)",,"{'u': -3, 'v': -1, 'w': 1}",-3*x^2 - x + 1,x^6 - 11/2*x^5 + 35/4*x^4 - 25/8*x^3 - 9/4*x^2 + 9/8*x,9*x^4 + 6*x^3 - 5*x^2 - 2*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.74,9.74,9.74,86,86,86,86.0,88,88,37,37,86,88,1136.0,1136.0,1136.0
568,general,FAMILIA #4,4,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, -1/2, 1/2, -3/2, -3)",,"{'u': -3, 'v': 1, 'w': 1}",-3*x^2 + x + 1,x^6 + 11/2*x^5 + 35/4*x^4 + 25/8*x^3 - 9/4*x^2 - 9/8*x,9*x^4 - 6*x^3 - 5*x^2 + 2*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.82,9.82,9.82,86,86,86,86.0,88,88,37,37,86,88,1136.0,1136.0,1136.0
569,general,FAMILIA #5,5,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, 1/2, -2/3, -3)",,"{'u': -1, 'v': 3, 'w': -3}",-x^2 + 3*x - 3,x^6 + 19/6*x^5 - 5/6*x^4 - 25/6*x^3 - 1/6*x^2 + x,x^4 - 6*x^3 + 15*x^2 - 18*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,10.929,10.929,10.929,84,84,84,84.0,86,86,36,36,84,86,612.0,612.0,612.0
570,general,FAMILIA #9,9,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, -1/3, 1/3, -2/3)",,"{'u': -1, 'v': -3, 'w': 1}",-x^2 - 3*x + 1,x^6 + 2/3*x^5 - 10/9*x^4 - 20/27*x^3 + 1/9*x^2 + 2/27*x,x^4 + 6*x^3 + 7*x^2 - 6*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,11.599,11.599,11.599,82,82,82,82.0,84,84,35,35,82,84,5184.0,5184.0,5184.0
571,general,FAMILIA #10,10,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, -1/3, 1/3, 2/3)",,"{'u': -1, 'v': 3, 'w': 1}",-x^2 + 3*x + 1,x^6 - 2/3*x^5 - 10/9*x^4 + 20/27*x^3 + 1/9*x^2 - 2/27*x,x^4 - 6*x^3 + 7*x^2 + 6*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,11.8,11.8,11.8,82,82,82,82.0,84,84,35,35,82,84,5184.0,5184.0,5184.0
572,general,FAMILIA #15,15,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, -1/2, 2, 2/3, 3/2)",,"{'u': -3, 'v': 0, 'w': 1}",-3*x^2 + 1,x^6 - 11/3*x^5 + 9/4*x^4 + 13/3*x^3 - 17/4*x^2 - 2/3*x + 1,9*x^4 - 6*x^2 + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,10.769,10.769,10.769,78,78,78,78.0,80,80,33,33,78,80,1620.0,1620.0,1620.0
573,general,FAMILIA #16,16,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, 1/2, -2, -2/3, -3/2)",,"{'u': -3, 'v': 0, 'w': 1}",-3*x^2 + 1,x^6 + 11/3*x^5 + 9/4*x^4 - 13/3*x^3 - 17/4*x^2 + 2/3*x + 1,9*x^4 - 6*x^2 + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,10.89,10.89,10.89,78,78,78,78.0,80,80,33,33,78,80,1620.0,1620.0,1620.0
574,general,FAMILIA #17,17,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1/2, 2, -1/3, 1/3)",,"{'u': -1, 'v': 3, 'w': -1}",-x^2 + 3*x - 1,x^6 - 3/2*x^5 - 29/18*x^4 + 7/6*x^3 + 1/6*x^2 - 1/9*x,x^4 - 6*x^3 + 11*x^2 - 6*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,11.919,11.919,11.919,78,78,78,78.0,80,80,33,33,78,80,3618.0,3618.0,3618.0
575,general,FAMILIA #24,24,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, -1/2, -2, 2, -1/3)",,"{'u': -2, 'v': -3, 'w': 1}",-2*x^2 - 3*x + 1,x^6 + 11/6*x^5 - 3*x^4 - 43/6*x^3 - 4*x^2 - 2/3*x,4*x^4 + 12*x^3 + 5*x^2 - 6*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.81,9.81,9.81,76,76,76,76.0,78,78,32,32,76,78,240.0,240.0,240.0
576,general,FAMILIA #25,25,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, 1/2, -2, 2, 1/3)",,"{'u': -2, 'v': 3, 'w': 1}",-2*x^2 + 3*x + 1,x^6 - 11/6*x^5 - 3*x^4 + 43/6*x^3 - 4*x^2 + 2/3*x,4*x^4 - 12*x^3 + 5*x^2 + 6*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.759,9.759,9.759,76,76,76,76.0,78,78,32,32,76,78,240.0,240.0,240.0
577,general,FAMILIA #28,28,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, 1/2, 2/3, 3)",,"{'u': -2, 'v': 1, 'w': 2}",-2*x^2 + x + 2,x^6 - 25/6*x^5 + 17/6*x^4 + 19/6*x^3 - 23/6*x^2 + x,4*x^4 - 4*x^3 - 7*x^2 + 4*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.91,9.91,9.91,76,76,76,76.0,78,78,32,32,76,78,390.0,390.0,390.0
578,general,FAMILIA #29,29,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, -1/2, -2/3, -3)",,"{'u': -2, 'v': -1, 'w': 2}",-2*x^2 - x + 2,x^6 + 25/6*x^5 + 17/6*x^4 - 19/6*x^3 - 23/6*x^2 - x,4*x^4 + 4*x^3 - 7*x^2 - 4*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,10.08,10.08,10.08,76,76,76,76.0,78,78,32,32,76,78,390.0,390.0,390.0
579,general,FAMILIA #39,39,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, -1/2, 2, -1/3, 3/2)",,"{'u': -2, 'v': -1, 'w': 2}",-2*x^2 - x + 2,x^6 - 8/3*x^5 - 3/4*x^4 + 55/12*x^3 + 1/4*x^2 - 23/12*x - 1/2,4*x^4 + 4*x^3 - 7*x^2 - 4*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.519,9.519,9.519,76,76,76,76.0,78,78,32,32,76,78,1236.0,1236.0,1236.0
580,general,FAMILIA #40,40,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, 1/2, -2, 1/3, -3/2)",,"{'u': -2, 'v': 1, 'w': 2}",-2*x^2 + x + 2,x^6 + 8/3*x^5 - 3/4*x^4 - 55/12*x^3 + 1/4*x^2 + 23/12*x - 1/2,4*x^4 - 4*x^3 - 7*x^2 + 4*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.65,9.65,9.65,76,76,76,76.0,78,78,32,32,76,78,1236.0,1236.0,1236.0
581,general,FAMILIA #36,36,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, 1/2, 2, -3/2, 3/2)",,"{'u': -1, 'v': 3, 'w': 3}",-x^2 + 3*x + 3,x^6 - 7/2*x^5 + 5/4*x^4 + 55/8*x^3 - 63/8*x^2 + 9/4*x,x^4 - 6*x^3 + 3*x^2 + 18*x + 9,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.449,9.449,9.449,76,76,76,76.0,78,78,32,32,76,78,1296.0,1296.0,1296.0
582,general,FAMILIA #34,34,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, -1/2, -2, -2/3, 2/3)",,"{'u': -3, 'v': 0, 'w': 0}",-3*x^2,x^6 + 5/2*x^5 - 4/9*x^4 - 65/18*x^3 - x^2 + 10/9*x + 4/9,9*x^4,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,10.06,10.06,10.06,76,76,76,76.0,78,78,32,32,76,78,2772.0,2772.0,2772.0
583,general,FAMILIA #35,35,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(-1, 1, 1/2, 2, -2/3, 2/3)",,"{'u': -3, 'v': 0, 'w': 0}",-3*x^2,x^6 - 5/2*x^5 - 4/9*x^4 + 65/18*x^3 - x^2 - 10/9*x + 4/9,9*x^4,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.99,9.99,9.99,76,76,76,76.0,78,78,32,32,76,78,2772.0,2772.0,2772.0
584,general,FAMILIA #41,41,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 2, -1/3, -2/3, 3/2)",,"{'u': -3, 'v': 3, 'w': -1}",-3*x^2 + 3*x - 1,x^6 - 3/2*x^5 - 25/9*x^4 + 35/18*x^3 + 26/9*x^2 + 2/3*x,9*x^4 - 18*x^3 + 15*x^2 - 6*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,10.83,10.83,10.83,76,76,76,76.0,78,78,32,32,76,78,5796.0,5796.0,5796.0
585,general,FAMILIA #42,42,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, 1, -2, 1/3, 2/3, -3/2)",,"{'u': -3, 'v': -3, 'w': -1}",-3*x^2 - 3*x - 1,x^6 + 3/2*x^5 - 25/9*x^4 - 35/18*x^3 + 26/9*x^2 - 2/3*x,9*x^4 + 18*x^3 + 15*x^2 + 6*x + 1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,10.74,10.74,10.74,76,76,76,76.0,78,78,32,32,76,78,5796.0,5796.0,5796.0
586,general,FAMILIA #53,53,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, -1/3, -3/2, 3)",,"{'u': -2, 'v': 3, 'w': 2}",-2*x^2 + 3*x + 2,x^6 - 7/6*x^5 - 6*x^4 - 1/3*x^3 + 5*x^2 + 3/2*x,4*x^4 - 12*x^3 + x^2 + 12*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.529,9.529,9.529,74,74,74,74.0,76,76,31,31,74,76,486.0,486.0,486.0
587,general,FAMILIA #54,54,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,6,"(0, -1, 1, 1/3, 3/2, -3)",,"{'u': -2, 'v': -3, 'w': 2}",-2*x^2 - 3*x + 2,x^6 + 7/6*x^5 - 6*x^4 + 1/3*x^3 + 5*x^2 - 3/2*x,4*x^4 + 12*x^3 + x^2 - 12*x + 4,1,1,1,0,0,0,0,0,0,0,1,1,0,9,9,9,9.0,9,[9],0,1,1,0,1,9.63,9.63,9.63,74,74,74,74.0,76,76,31,31,74,76,486.0,486.0,486.0
